21.639,0.33739,388.12,0.0185,255509.764
21.659,0.37922,447.33,0.0218,294492.2745
21.679,0.42159,503.63,0.0253,331551.1048
21.699,0.46385,557.98,0.0287,367331.5942
21.719,0.5059,610.99,0.0321,402228.8918
21.739,0.54764,660.32,0.0354,434704.0355
21.759,0.58883,708.77,0.0388,466604.1434
21.779,0.62994,757.15,0.0421,498454.8986
21.799,0.67164,805.66,0.0454,530386.2691
21.819,0.71375,854.03,0.0488,562230.0506
21.839,0.75581,900.38,0.0522,592742.8007
21.859,0.79771,946.06,0.0556,622816.9799
21.879,0.83934,990.5,0.059,652072.6681
21.899,0.88043,1032.5,0.0623,679721.5939
21.919,0.92145,1075.9,0.0656,708274.7221
21.939,0.96303,1119.8,0.069,737192.8692
21.959,1.005,1163,0.0723,765644.908
21.979,1.0472,1207.1,0.0758,794683.9333
21.999,1.0894,1249.5,0.0792,822592.9737
22.019,1.1314,1290.2,0.0826,849384.129
22.039,1.1727,1329.6,0.0859,875344.7533
22.059,1.2135,1368.5,0.0892,900896.132
22.067,1.23,1384.4,0.0905,911383.3308
22.068,1.2321,1386.4,0.0907,912716.9251
22.088,1.2725,1413.4,0.0939,930465.0426
22.108,1.2912,1370.9,0.0954,902496.3975
22.128,1.2738,1281.2,0.094,843417.2869
22.148,1.2413,1183.3,0.0914,779007.7925
22.168,1.1998,1082.9,0.0881,712915.7782
22.188,1.153,989.36,0.0843,651324.3914
22.208,1.1072,908.56,0.0806,598130.2857
22.228,1.0637,836.99,0.0771,551013.2313
22.248,1.0206,770.09,0.0736,506968.7963
22.268,0.97774,704.7,0.0701,463923.6629
22.288,0.9355,644.17,0.0667,424077.8387
22.308,0.89404,586.51,0.0634,386116.9815
22.328,0.8527,528.55,0.0601,347958.1177
22.348,0.81104,471.87,0.0567,310644.7756
22.368,0.76909,415.6,0.0533,273602.4261
22.388,0.72694,359.99,0.0499,236992.0462
22.408,0.68478,305.77,0.0465,201294.8692
22.428,0.6428,252.7,0.0431,166356.191
22.448,0.60121,201.93,0.0398,132932.9312
22.468,0.55998,152.11,0.0364,100139.7222
22.488,0.51869,101.75,0.0331,66984.0947
22.508,0.477,51.402,0.0297,33839.2854
22.528,0.43495,0.38156,0.0263,251.1886
22.548,0.39306,-49.127,0.023,-32341.7
22.568,0.35126,-97.495,0.0196,-64183.8089
22.588,0.30977,-145.02,0.0162,-95469.0501
22.608,0.2687,-191.71,0.0129,-126207.3219
22.628,0.2274,-239.52,0.0096,-157679.5131
22.648,0.18544,-288.89,0.0062,-190183.1478
22.668,0.14322,-337.3,0.0028,-222056.0759
22.688,0.10125,-384.75,-0.0006,-253294.7063
22.708,0.059468,-432.04,-0.004,-284426.1229
22.728,0.017858,-478.46,-0.0073,-314984.3514
22.737,-0.00077443,-498.81,-0.0088,-328382.4027
22.738,-0.0028379,-501.07,-0.009,-329868.1378
22.758,-0.042585,-531.06,-0.0122,-349613.905
22.778,-0.060285,-477.66,-0.0136,-314460.0987
22.798,-0.042932,-369.5,-0.0122,-243252.635
22.818,-0.011587,-255.8,-0.0097,-168397.9481
22.838,0.029352,-138.79,-0.0064,-91370.5826
22.858,0.076849,-31.702,-0.0026,-20870.3112
22.878,0.12379,58.314,0.0012,38389.504
22.898,0.16796,134.16,0.0048,88320.5757
22.918,0.21086,202.02,0.0082,132997.2446
22.938,0.2533,267.7,0.0117,176231.578
22.958,0.29508,328.01,0.015,215935.0663
22.978,0.33657,386.31,0.0184,254317.9989
22.998,0.37837,445.17,0.0218,293068.1407
23.018,0.42072,501,0.0252,329819.411
23.038,0.46298,556.14,0.0286,366121.7391
23.058,0.50505,608.45,0.032,400561.3923
23.078,0.54679,657.93,0.0354,433133.3935
23.098,0.58797,707.04,0.0387,465460.8071
23.118,0.62908,754.54,0.042,496735.1556
23.138,0.67077,803.48,0.0454,528953.3734
23.158,0.71286,851.89,0.0488,560821.8908
23.178,0.75491,897.9,0.0522,591113.1501
23.198,0.79682,944.34,0.0555,621683.4784
23.218,0.83846,988.27,0.0589,650602.4599
23.238,0.87957,1030.4,0.0622,678327.1432
23.258,0.92065,1074,0.0655,707062.1848
23.278,0.9622,1117,0.0689,735358.4766
23.298,1.0041,1160.6,0.0723,764049.7684
23.318,1.0463,1204.6,0.0757,793032.2886
23.338,1.0885,1246.9,0.0791,820895.0758
23.358,1.1306,1288.3,0.0825,848091.4235
23.378,1.1718,1327.1,0.0858,873688.4594
23.398,1.2126,1366,0.0891,899253.0107
23.406,1.2291,1382.1,0.0904,909857.8691
23.407,1.2312,1384.1,0.0906,911193.3112
23.427,1.2716,1410.5,0.0939,928595.0661
23.447,1.2903,1367.9,0.0954,900539.4578
23.467,1.2729,1278.4,0.094,841604.7096
23.487,1.2404,1179.9,0.0913,776763.618
23.507,1.1989,1080.2,0.088,711122.8704
23.527,1.1521,986.9,0.0842,649706.6021
23.547,1.1064,905.74,0.0805,596272.0513
23.567,1.0628,834.36,0.077,549280.7031
23.587,1.0198,767.13,0.0735,505021.3933
23.607,0.97685,701.95,0.0701,462113.9765
23.627,0.93463,642,0.0667,422644.5258
23.647,0.89319,583.67,0.0633,384246.6474
23.667,0.85186,526.55,0.06,346642.9114
23.687,0.81016,469.64,0.0566,309174.3886
23.707,0.7682,412.32,0.0532,271443.2776
23.727,0.72604,357.24,0.0498,235179.1561
23.747,0.68387,303.03,0.0464,199494.3619
23.767,0.64195,250.23,0.043,164731.5025
23.787,0.6004,199.73,0.0397,131488.5765
23.807,0.55913,149.05,0.0364,98125.2417
23.827,0.51779,99.319,0.033,65384.4699
23.847,0.47606,48.431,0.0297,31883.3739
23.867,0.43402,-2.5236,0.0263,-1661.3239
23.887,0.39217,-50.924,0.0229,-33524.4648
23.907,0.3504,-99.799,0.0195,-65700.6055
23.927,0.3089,-147.32,0.0162,-96983.0453
23.947,0.26785,-193.62,0.0128,-127465.5908
23.967,0.22655,-241.62,0.0095,-159064.4121
23.987,0.18459,-290.71,0.0061,-191383.332
24.007,0.14236,-339.3,0.0027,-223373.1896
24.027,0.10039,-387.01,-0.0007,-254781.2164
24.047,0.058591,-433.9,-0.004,-285647.7797
24.067,0.016979,-480.82,-0.0074,-316539.2578
24.076,-0.0016384,-501.36,-0.0089,-330060.1542
24.077,-0.0037001,-503.63,-0.0091,-331556.6778
24.097,-0.04343,-533.27,-0.0123,-351068.5861
24.117,-0.06114,-480.74,-0.0137,-316486.2692
24.137,-0.043865,-372.31,-0.0123,-245102.5546
24.157,-0.012582,-257.76,-0.0098,-169689.6106
24.177,0.028348,-141.09,-0.0065,-92886.1126
24.197,0.075846,-33.636,-0.0027,-22143.6322
24.217,0.12281,56.747,0.0011,37358.392
24.237,0.16704,132.17,0.0047,87010.0781
24.257,0.20996,200.58,0.0082,132049.4115
24.277,0.2524,265.56,0.0116,174826.6965
24.297,0.29422,326.01,0.015,214623.1532
24.317,0.3357,384.63,0.0183,253213.9719
24.337,0.37744,442.47,0.0217,291288.5845
24.357,0.41979,499.1,0.0251,328568.2499
24.377,0.46213,553.8,0.0285,364581.7935
24.397,0.50417,605.61,0.0319,398688.1673
24.417,0.54586,656.14,0.0353,431957.7813
24.437,0.58706,704.46,0.0386,463766.4258
24.457,0.62819,752.43,0.0419,495345.7415
24.477,0.66985,801.51,0.0453,527659.595
24.497,0.71193,849.59,0.0487,559306.8004
24.517,0.75399,895.9,0.0521,589793.8609
24.537,0.7959,941.75,0.0555,619978.3087
24.557,0.83752,985.69,0.0588,648909.0919
24.577,0.87869,1028.3,0.0622,676973.2237
24.597,0.91982,1071.4,0.0655,705339.6106
24.617,0.96133,1114.7,0.0688,733862.8769
24.637,1.0032,1158.2,0.0722,762449.6222
24.657,1.0454,1201.5,0.0756,790955.7819
24.677,1.0876,1244.4,0.079,819225.1325
24.697,1.1297,1285.6,0.0824,846331.1195
24.717,1.171,1324.1,0.0857,871704.5784
24.737,1.2118,1363.5,0.089,897604.7039
24.745,1.2283,1379.6,0.0904,908227.3841
24.746,1.2303,1381.6,0.0905,909569.025
24.766,1.2707,1407.6,0.0938,926684.618
24.786,1.2894,1365.2,0.0953,898753.5834
24.806,1.272,1275.6,0.0939,839791.3575
24.826,1.2395,1177.2,0.0913,774988.0552
24.846,1.198,1077.5,0.0879,709372.4608
24.866,1.1512,984.03,0.0841,647813.797
24.886,1.1055,903.04,0.0805,594496.1309
24.906,1.0619,832.02,0.0769,547740.8171
24.926,1.0188,764.54,0.0735,503315.6276
24.946,0.97593,699.44,0.07,460460.8119
24.966,0.93375,639.08,0.0666,420721.7693
24.986,0.8923,580.41,0.0632,382101.8338
25.006,0.85095,523.56,0.0599,344676.3158
25.026,0.80924,466.52,0.0565,307124.4061
25.046,0.76727,409.9,0.0532,269849.4494
25.066,0.72511,354.94,0.0498,233664.3189
25.086,0.68294,300.38,0.0463,197749.9425
25.106,0.64105,248.3,0.043,163463.9353
25.126,0.59958,197.93,0.0396,130301.7586
25.146,0.5584,147.64,0.0363,97196.9739
25.166,0.51701,97.422,0.033,64135.7675
25.186,0.47515,46.31,0.0296,30487.4461
25.206,0.43307,-4.5951,0.0262,-3025.1038
25.226,0.3912,-53.611,0.0228,-35293.6089
25.246,0.34942,-102.63,0.0194,-67560.9037
25.266,0.30794,-149.68,0.0161,-98539.3971
25.286,0.26694,-195.59,0.0128,-128764.2419
25.306,0.22563,-243.91,0.0094,-160575.0173
25.326,0.18363,-293.01,0.006,-192898.6311
25.346,0.14139,-342.08,0.0026,-225202.5306
25.366,0.099442,-389.75,-0.0007,-256585.1808
25.386,0.057679,-436.48,-0.0041,-287344.0385
25.406,0.016112,-483.34,-0.0075,-318198.7703
25.414,-0.00043538,-501.38,-0.0088,-330074.8169
25.415,-0.0024985,-503.65,-0.009,-331564.1582
25.435,-0.042277,-533.3,-0.0122,-351089.0901
25.455,-0.060027,-480.62,-0.0136,-316405.4453
25.475,-0.042717,-372.07,-0.0122,-244946.45
25.495,-0.011411,-257.39,-0.0097,-169450.1936
25.515,0.029562,-141.04,-0.0064,-92850.7298
25.535,0.077079,-33.314,-0.0026,-21931.8159
25.555,0.124,57.115,0.0012,37600.67
25.575,0.16816,132,0.0048,86898.7814
25.595,0.21105,200.6,0.0083,132061.9881
25.615,0.25348,265.67,0.0117,174897.328
25.635,0.29534,325.73,0.0151,214439.1239
25.655,0.33684,384.28,0.0184,252980.7687
25.675,0.37854,442.58,0.0218,291361.5108
25.695,0.42089,499.47,0.0252,328813.0164
25.715,0.46321,553.92,0.0286,364663.5115
25.735,0.50526,606.06,0.032,398986.9356
25.755,0.54696,656,0.0354,431865.4835
25.775,0.58818,704,0.0387,463461.2203
25.795,0.62936,752.11,0.042,495134.3238
25.815,0.67104,801.2,0.0454,527450.0847
25.835,0.71308,848.79,0.0488,558783.1736
25.855,0.75508,895.12,0.0522,589281.1418
25.875,0.79701,941.41,0.0556,619758.5464
25.895,0.83869,984.97,0.0589,648435.8311
25.915,0.87984,1027.7,0.0622,676569.283
25.935,0.92092,1070.6,0.0656,704833.5671
25.955,0.96244,1114.4,0.0689,733609.9148
25.975,1.0044,1157.9,0.0723,762272.1791
25.995,1.0465,1201,0.0757,790662.2291
26.015,1.0888,1244,0.0791,818944.8118
26.035,1.1308,1285,0.0825,845962.584
26.055,1.1721,1323.6,0.0858,871366.9777
26.075,1.2129,1362.4,0.0891,896921.6347
26.083,1.2293,1378.6,0.0905,907592.7138
26.084,1.2314,1380.7,0.0906,908939.0039
26.104,1.2718,1406.8,0.0939,926117.7182
26.124,1.2905,1364.2,0.0954,898103.4756
26.144,1.2732,1274.9,0.094,839301.8246
26.164,1.2406,1176.4,0.0914,774435.3414
26.184,1.1991,1076.2,0.088,708522.0218
26.204,1.1523,983.12,0.0842,647215.9624
26.224,1.1066,902.22,0.0806,593954.2055
26.244,1.0631,831.35,0.077,547302.3653
26.264,1.02,763.93,0.0736,502914.0711
26.284,0.97712,698.88,0.0701,460090.9352
26.304,0.93493,638.77,0.0667,420517.9811
26.324,0.89345,580.3,0.0633,382026.7618
26.344,0.85206,523.25,0.06,344466.8353
26.364,0.8104,466.64,0.0566,307199.8656
26.384,0.76847,409.91,0.0533,269854.2178
26.404,0.7263,354.81,0.0498,233583.3758
26.424,0.6841,300.49,0.0464,197821.6618
26.444,0.6422,247.97,0.0431,163247.0489
26.464,0.60067,197.9,0.0397,130284.8458
26.484,0.55956,147.46,0.0364,97076.8556
26.504,0.51822,97.964,0.0331,64492.7397
26.524,0.47632,46.771,0.0297,30790.6251
26.544,0.43424,-4.3109,0.0263,-2837.9755
26.564,0.39233,-52.855,0.0229,-34795.9287
26.584,0.35055,-102.07,0.0195,-67192.5396
26.604,0.30908,-149,0.0162,-98088.555
26.624,0.26808,-194.98,0.0129,-128360.8675
26.644,0.22679,-243.56,0.0095,-160341.6055
26.664,0.18481,-291.91,0.0061,-192173.0191
26.684,0.14259,-340.93,0.0027,-224440.7386
26.704,0.10064,-388.89,-0.0007,-256016.1948
26.724,0.058846,-435.71,-0.004,-286842.7038
26.744,0.017231,-483.36,-0.0074,-318212.2111
26.753,-0.0013883,-503.8,-0.0089,-331668.4067
26.754,-0.0034507,-506.03,-0.0091,-333135.5751
26.774,-0.043201,-535.06,-0.0123,-352242.8274
26.794,-0.060937,-482.88,-0.0137,-317891.1507
26.814,-0.043642,-373.94,-0.0123,-246172.5324
26.834,-0.012359,-259.32,-0.0098,-170714.6019
26.854,0.028635,-143,-0.0065,-94137.84
26.874,0.076176,-34.489,-0.0026,-22705.3463
26.894,0.12308,54.873,0.0012,36124.5498
26.914,0.16722,129.77,0.0047,85433.5725
26.934,0.21013,198.89,0.0082,130934.3576
26.954,0.25259,263.68,0.0116,173590.9134
26.974,0.29445,323.84,0.015,213194.415
26.994,0.3359,382.53,0.0183,251832.962
27.014,0.37762,440.11,0.0217,289733.7079
27.034,0.41996,496.69,0.0251,326985.9254
27.054,0.46226,551.44,0.0285,363026.8872
27.074,0.50434,603.52,0.0319,397316.5452
27.094,0.54606,654.06,0.0353,430582.9704
27.114,0.58732,701.51,0.0386,461824.7449
27.134,0.62846,749.64,0.042,493508.5475
27.154,0.67009,798.64,0.0453,525766.0151
27.174,0.7121,845.49,0.0487,556609.869
27.194,0.75408,892.81,0.0521,587761.4617
27.214,0.79607,938.58,0.0555,617894.7091
27.234,0.83784,982.47,0.0589,646786.3321
27.254,0.87896,1025.4,0.0622,675034.523
27.274,0.92001,1067.9,0.0655,703004.5986
27.294,0.96154,1111.5,0.0688,731731.0572
27.314,1.0035,1155.2,0.0722,760519.9218
27.334,1.0456,1198.2,0.0756,788815.4387
27.354,1.0878,1241,0.079,816977.2625
27.374,1.1299,1281.7,0.0824,843795.7168
27.394,1.1712,1320.6,0.0858,869371.4142
27.414,1.212,1359.8,0.0891,895226.8362
27.422,1.2285,1375.6,0.0904,905576.5867
27.423,1.2305,1377.5,0.0906,906877.4581
27.443,1.2709,1403.7,0.0938,924102.9024
27.463,1.2895,1361.4,0.0953,896278.5602
27.483,1.2713,1268.9,0.0938,835363.2092
27.503,1.2382,1171.4,0.0912,771180.3913
27.523,1.1973,1072.6,0.0879,706116.1399
27.543,1.1511,980.2,0.0841,645291.6861
27.563,1.1055,900.22,0.0805,592641.0556
27.583,1.0619,828.1,0.0769,545159.2803
27.603,1.0188,761.04,0.0735,501011.014
27.623,0.97596,696.55,0.07,458557.1587
27.643,0.93378,635.77,0.0666,418542.0871
27.663,0.89235,577.96,0.0633,380483.8657
27.683,0.85098,520.96,0.0599,342963.7849
27.703,0.80931,463.8,0.0565,305333.5845
27.723,0.76737,407.73,0.0532,268417.3882
27.743,0.72517,352.32,0.0498,231943.7414
27.763,0.68298,297.97,0.0464,196162.0599
27.783,0.64111,245.99,0.043,161940.5299
27.803,0.59963,195.05,0.0396,128409.6837
27.823,0.55845,144.86,0.0363,95362.5068
27.843,0.51701,94.546,0.033,62242.4781
27.863,0.47516,43.372,0.0296,28553.2773
27.883,0.43315,-6.5741,0.0262,-4327.9114
27.903,0.39129,-55.53,0.0228,-36556.9815
27.923,0.3495,-104.67,0.0194,-68905.5473
27.943,0.30799,-151.55,0.0161,-99770.8812
27.963,0.26698,-198.12,0.0128,-130429.6851
27.983,0.22568,-245.99,0.0094,-161943.391
28.003,0.18371,-294.51,0.0061,-193885.1476
28.023,0.1415,-343.73,0.0026,-226284.8467
28.043,0.099563,-391.24,-0.0007,-257565.4685
28.063,0.057744,-438.79,-0.0041,-288866.818
28.083,0.016113,-486.07,-0.0075,-319991.38
28.091,-0.00043881,-504.25,-0.0088,-331962.2576
28.092,-0.002502,-506.5,-0.009,-333442.3006
28.112,-0.042267,-536.47,-0.0122,-353170.5439
28.132,-0.059986,-483.95,-0.0136,-318598.3002
28.152,-0.042661,-374.39,-0.0122,-246472.5226
28.172,-0.0114,-260.3,-0.0097,-171363.5176
28.192,0.029626,-142.61,-0.0064,-93881.9423
28.212,0.077219,-34.275,-0.0025,-22564.318
28.232,0.12413,54.746,0.0012,36040.8276
28.252,0.16825,130.22,0.0048,85729.368
28.272,0.21114,198.54,0.0083,130705.7142
28.292,0.2536,263.33,0.0117,173355.7433
28.312,0.29542,323.97,0.0151,213277.6678
28.332,0.33685,382.19,0.0184,251604.6166
28.352,0.37861,440,0.0218,289662.4804
28.372,0.42101,496.67,0.0252,326971.4117
28.392,0.46331,550.79,0.0286,362598.7768
28.412,0.50536,603.15,0.032,397067.9939
28.432,0.54701,653.14,0.0354,429978.5197
28.452,0.5882,701.36,0.0387,461727.947
28.472,0.62938,749.6,0.042,493481.8745
28.492,0.67109,798.1,0.0454,525414.0496
28.512,0.71312,845.88,0.0488,556865.7517
28.532,0.75508,892.62,0.0522,587635.3979
28.552,0.79711,938.19,0.0556,617637.217
28.572,0.83886,982.15,0.0589,646573.6628
28.592,0.87995,1024.9,0.0623,674719.4529
28.612,0.92098,1067.3,0.0656,702629.3278
28.632,0.9625,1111,0.0689,731395.185
28.652,1.0044,1154.5,0.0723,760072.0525
28.672,1.0466,1197.8,0.0757,788573.8015
28.692,1.0888,1240.7,0.0791,816810.0119
28.712,1.1309,1281.2,0.0825,843441.4864
28.732,1.1722,1320.3,0.0858,869163.692
28.752,1.213,1359.3,0.0891,894867.5394
28.76,1.2294,1374.9,0.0905,905165.6723
28.761,1.2315,1376.9,0.0906,906476.9745
28.781,1.2719,1403.3,0.0939,923806.8461
28.801,1.2906,1361.4,0.0954,896257.8773
28.821,1.2732,1271.1,0.094,836789.7868
28.841,1.2407,1173.1,0.0914,772255.8975
28.861,1.1992,1072.8,0.088,706259.7871
28.881,1.1524,979.17,0.0842,644615.7694
28.901,1.1067,898.98,0.0806,591824.7104
28.921,1.0631,827.59,0.077,544828.4149
28.941,1.0201,760.64,0.0736,500748.0979
28.961,0.97719,696.07,0.0701,458243.072
28.981,0.93496,634.83,0.0667,417926.2221
29.001,0.8935,577.8,0.0633,380379.7662
29.021,0.85212,519.98,0.06,342314.6009
29.041,0.81045,463.07,0.0566,304854.244
29.061,0.76854,407.46,0.0533,268245.1904
29.081,0.72634,351.45,0.0499,231368.4821
29.101,0.6841,297.28,0.0464,195707.798
29.121,0.64219,245.2,0.0431,161423.102
29.141,0.60069,194.3,0.0397,127910.3607
29.161,0.5595,144.76,0.0364,95296.9044
29.181,0.51819,94.633,0.0331,62299.7358
29.201,0.47641,43.45,0.0297,28604.6173
29.221,0.43435,-6.6533,0.0263,-4380.0422
29.241,0.39242,-56.592,0.0229,-37255.8869
29.261,0.35059,-105.01,0.0195,-69131.0689
29.281,0.30907,-151.74,0.0162,-99894.5832
29.301,0.26811,-198.39,0.0129,-130606.5768
29.321,0.22685,-245.57,0.0095,-161666.0058
29.341,0.18488,-294.99,0.0061,-194199.2491
29.361,0.14264,-343.84,0.0027,-226360.4552
29.381,0.10068,-391.01,-0.0006,-257412.4038
29.401,0.058888,-439.05,-0.004,-289039.0158
29.421,0.017335,-485.73,-0.0074,-319769.6507
29.43,-0.0012679,-506.28,-0.0089,-333296.1202
29.431,-0.0033306,-508.55,-0.009,-334794.8194
29.451,-0.043149,-539.25,-0.0123,-355001.4794
29.471,-0.06089,-485.46,-0.0137,-319594.264
29.491,-0.042739,-373.54,-0.0122,-245911.926
29.511,-0.010871,-259.34,-0.0097,-170730.71
29.531,0.029539,-144.2,-0.0064,-94929.1959
29.551,0.0766,-36.63,-0.0026,-24114.2772
29.571,0.12345,53.069,0.0012,34937.0353
29.591,0.16754,127.92,0.0047,84213.7262
29.611,0.21034,195.96,0.0082,129007.5779
29.631,0.25276,260.83,0.0116,171714.2314
29.651,0.29464,321.42,0.015,211597.3383
29.671,0.33612,379.46,0.0184,249809.0863
29.691,0.3778,437.85,0.0217,288248.5688
29.711,0.42011,494.23,0.0251,325362.1161
29.731,0.46236,548.61,0.0285,361163.5268
29.751,0.50442,601.28,0.0319,395836.8301
29.771,0.54615,651.11,0.0353,428641.2001
29.791,0.58736,699.44,0.0386,460457.7124
29.811,0.62851,747.36,0.042,492007.6132
29.831,0.67019,795.78,0.0453,523883.0447
29.851,0.71222,843.63,0.0487,555385.232
29.871,0.75427,890.19,0.0521,586038.9471
29.891,0.7963,936.04,0.0555,616221.3683
29.911,0.83801,980.06,0.0589,645200.6102
29.931,0.8791,1022.2,0.0622,672928.0949
29.951,0.92013,1065.4,0.0655,701368.3915
29.971,0.96165,1108.9,0.0688,729986.9657
29.991,1.0036,1152,0.0722,758421.1826
30.011,1.0457,1195.9,0.0756,787278.533
30.031,1.088,1238.1,0.079,815066.4568
30.051,1.1301,1279,0.0824,842019.856
30.071,1.1714,1318.1,0.0858,867756.5455
30.091,1.2121,1356.7,0.0891,893166.0056
30.099,1.2286,1372.6,0.0904,903634.429
30.1,1.2306,1374.6,0.0906,904963.3741
30.12,1.271,1401.5,0.0938,922665.8344
30.14,1.2897,1358.9,0.0953,894601.6431
30.16,1.2723,1268.6,0.0939,835175.6334
30.18,1.2399,1170.8,0.0913,770757.1983
30.2,1.1984,1070.3,0.088,704635.5605
30.22,1.1515,976.72,0.0842,642998.8742
30.24,1.1058,896.29,0.0805,590054.6908
30.26,1.0622,824.9,0.077,543054.1635
30.28,1.0192,757.89,0.0735,498939.991
30.3,0.97631,693.16,0.07,456325.7992
30.32,0.93409,632.65,0.0666,416490.9422
30.34,0.89262,575.02,0.0633,378554.2548
30.36,0.85124,517.38,0.0599,340602.3979
30.38,0.80954,460.68,0.0566,303280.3833
30.4,0.76759,404.54,0.0532,266321.7783
30.42,0.72539,348.87,0.0498,229668.5725
30.44,0.68318,295.1,0.0464,194274.0679
30.46,0.64131,243.18,0.043,160094.3059
30.48,0.59988,192.26,0.0396,126571.2678
30.5,0.55866,142.23,0.0363,93634.1137
30.52,0.51727,92.266,0.033,60741.3501
30.54,0.47548,41.201,0.0296,27123.6002
30.56,0.43345,-8.8531,0.0262,-5828.2693
30.58,0.39156,-58.181,0.0228,-38302.0937
30.6,0.34973,-106.52,0.0195,-70124.9018
30.62,0.30821,-153.69,0.0161,-101175.7031
30.64,0.26718,-200.43,0.0128,-131946.5488
30.66,0.22588,-247.71,0.0095,-163077.1905
30.68,0.18393,-297.34,0.0061,-195748.2994
30.7,0.14174,-345.8,0.0027,-227652.9521
30.72,0.099813,-392.67,-0.0007,-258504.0331
30.74,0.058164,-440.84,-0.0041,-290216.5651
30.76,0.016545,-487.78,-0.0074,-321115.911
30.768,-0.0001056,-506.3,-0.0088,-333309.3226
30.769,-0.0021825,-508.6,-0.009,-334827.6913
30.789,-0.042151,-539.59,-0.0122,-355227.7386
30.809,-0.059873,-486.22,-0.0136,-320090.3237
30.829,-0.042512,-376.39,-0.0122,-247789.0402
30.849,-0.011254,-262.41,-0.0097,-172753.6172
30.869,0.029749,-144.11,-0.0064,-94874.8961
30.889,0.077429,-36.053,-0.0025,-23734.7353
30.909,0.12441,53.201,0.0013,35023.4769
30.929,0.16849,128.46,0.0048,84570.5718
30.949,0.21131,196.16,0.0083,129140.6602
30.969,0.2537,261.35,0.0117,172051.6086
30.989,0.29552,321.92,0.0151,211927.3543
31.009,0.33699,379.58,0.0184,249888.5244
31.029,0.37877,438.21,0.0218,288485.0502
31.049,0.42116,494.28,0.0252,325395.4649
31.069,0.46346,548.58,0.0286,361147.2845
31.089,0.50549,600.78,0.032,395511.1802
31.109,0.54718,650.32,0.0354,428125.9775
31.129,0.58837,698.77,0.0387,460017.2639
31.149,0.62953,747.01,0.042,491776.4962
31.169,0.67128,795,0.0454,523373.4846
31.189,0.71331,842.83,0.0488,554857.3732
31.209,0.75531,889.43,0.0522,585538.8641
31.229,0.79728,934.93,0.0556,615491.0326
31.249,0.83899,978.93,0.0589,644457.1018
31.269,0.88009,1021.4,0.0623,672442.7938
31.289,0.92116,1064.5,0.0656,700791.657
31.309,0.96267,1107.6,0.0689,729183.3162
31.329,1.0046,1151,0.0723,757744.0739
31.349,1.0467,1194.5,0.0757,786356.8664
31.369,1.089,1236.6,0.0791,814096.2124
31.389,1.1311,1277.5,0.0825,841034.8296
31.409,1.1723,1316.5,0.0859,866668.4031
31.429,1.2131,1355.2,0.0891,892172.3962
31.437,1.2296,1371,0.0905,902535.9154
31.438,1.2317,1373,0.0906,903870.7018
31.458,1.2721,1399.9,0.0939,921560.8239
31.478,1.2907,1357,0.0954,893329.5608
31.498,1.2734,1267.4,0.094,834385.1566
31.518,1.2409,1169.8,0.0914,770138.7405
31.538,1.1994,1068.8,0.088,703642.7259
31.558,1.1526,976.07,0.0843,642573.5354
31.578,1.1069,895.36,0.0806,589443.2068
31.598,1.0632,823.96,0.077,542437.8514
31.618,1.0202,757.48,0.0736,498671.7105
31.638,0.97738,692.74,0.0701,456049.8893
31.658,0.9352,632.55,0.0667,416426.748
31.678,0.89372,574.72,0.0634,378354.46
31.698,0.85233,517.1,0.06,340424.329
31.718,0.81064,460.99,0.0567,303482.1451
31.738,0.76867,404.63,0.0533,266381.6512
31.758,0.72649,349.28,0.0499,229941.9194
31.778,0.68432,295.81,0.0465,194736.9277
31.798,0.64249,243.29,0.0431,160161.4952
31.818,0.60099,192.56,0.0397,126768.291
31.838,0.55959,142.66,0.0364,93917.4071
31.858,0.51831,92.737,0.0331,61051.0409
31.878,0.47668,42.22,0.0297,27794.8808
31.898,0.43455,-8.1913,0.0263,-5392.5579
31.918,0.39255,-57.375,0.0229,-37771.4485
31.938,0.35075,-105.87,0.0195,-69697.7004
31.958,0.30926,-153.28,0.0162,-100908.3465
31.978,0.26823,-199.35,0.0129,-131239.7867
31.998,0.22695,-246.88,0.0095,-162528.8576
32.018,0.18504,-295.8,0.0062,-194733.4111
32.038,0.14286,-343.93,0.0028,-226416.9306
32.058,0.10095,-391.31,-0.0006,-257607.3706
32.078,0.059313,-439.6,-0.004,-289404.124
32.098,0.01752,-486.76,-0.0074,-320450.0675
32.107,-0.0012229,-508,-0.0089,-334431.7079
32.108,-0.0032972,-510.36,-0.009,-335985.9884
32.128,-0.043151,-540.74,-0.0123,-355986.4759
32.148,-0.060793,-486.63,-0.0137,-320360.899
32.168,-0.042551,-374.76,-0.0122,-246712.4462
32.188,-0.010697,-260.2,-0.0096,-171293.7504
32.208,0.029689,-145.33,-0.0064,-95677.0554
32.228,0.076752,-38.37,-0.0026,-25260.2566
32.248,0.12362,51.399,0.0012,33837.3147
32.268,0.16775,125.98,0.0048,82934.1039
32.288,0.2106,193.94,0.0082,127678.8414
32.308,0.25299,258.85,0.0116,170409.7688
32.328,0.29476,319.05,0.015,210039.3623
32.348,0.33618,376.95,0.0184,248154.968
32.368,0.37792,435.29,0.0217,286564.4991
32.388,0.42027,491.23,0.0251,323387.7718
32.408,0.46254,545.82,0.0286,359331.3098
32.428,0.50457,597.97,0.032,393657.4757
32.448,0.54628,647.85,0.0353,426498.4429
